"subject" "activity" "variable" "average"
"11381" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.693469035833333
"11382" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.379769406458333
"11383" 29 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.103705165666667
"11384" 29 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.1344811501875
"11385" 29 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.103705165666667
"11386" 29 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.1344811501875
"11387" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.138637624454167
"11388" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" -0.0307693372041667
"11389" 29 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.122968108816667
"11390" 29 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.26740979843125
"11391" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.539174456458333
"11392" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.59705704875
"11393" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.110663200244167
"11394" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.02122937175
"11395" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.266692150208333
"11396" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.187438624270833
"11397" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.239349053641667
"11398" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.262073242045833
"11399" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0382458213333333
"11400" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0977850659541667
"11401" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.411173451875
"11402" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.0986379156229167
"11403" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.120381521220833
"11404" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.547320886875
"11405" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.18941800145
"11406" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.463125032083333
"11407" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.199225894479167
"11408" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.319123137947917
"11409" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.354872689583333
"11410" 29 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.416165845833333
"11411" 29 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.115973968158333
"11412" 29 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0330868111229167
"11413" 29 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.000448896304791667
"11414" 29 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" -0.0797714324854167
"11415" 29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.381459881875
"11416" 29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.323024575098542
"11417" 29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.596578626041667
"11418" 29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.626675982083333
"11419" 29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.265423066877551
"11420" 29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0299465312326531
"11421" 29 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.118000587840816
"11422" 29 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0867715569693878
"11423" 29 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.122128287642857
"11424" 29 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" 0.0995443502346939
"11425" 29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.929258953877551
"11426" 29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.227120125306122
"11427" 29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0443786011771429
"11428" 29 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.954189013061225
"11429" 29 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.923007798367347
"11430" 29 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.858849467142857
"11431" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.106345193353878
"11432" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.000689019191836735
"11433" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.0290713871612245
"11434" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.182365815065306
"11435" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.388624195510204
"11436" 29 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.678763766530612
"11437" 29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" 0.0931989463020408
"11438" 29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.152328112210204
"11439" 29 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0854318123467347
"11440" 29 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.323904731622449
"11441" 29 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" 0.0461103045102041
"11442" 29 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.37481514122449
"11443" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.130429072653061
"11444" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0511035119816327
"11445" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0680938780306122
"11446" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.474932606326531
"11447" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.73422519244898
"11448" 29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.558417024081633
"11449" 29 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.00834360271428571
"11450" 29 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.0414696051693878
"11451" 29 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" 0.00834360271428571
"11452" 29 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.0414696051693878
"11453" 29 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.344324833061224
"11454" 29 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.254485176020408
"11455" 29 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" 0.0439627677608163
"11456" 29 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.0800476153673469
"11457" 29 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.617340803061225
"11458" 29 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.712846318367347
"11459" 29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.109793480008163
"11460" 29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.196011503540816
"11461" 29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.320487882857143
"11462" 29 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.0790625306306122
"11463" 29 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.141258066657755
"11464" 29 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" 0.203057836877551
"11465" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.225067771046939
"11466" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.408886605510204
"11467" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.646198587755102
"11468" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.211385397877551
"11469" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.408648946938776
"11470" 29 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.710116591836735
"11471" 29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.260519290404082
"11472" 29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.39404534122449
"11473" 29 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.34170013244898
"11474" 29 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.350338205020408
"11475" 29 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" 0.234346783653061
"11476" 29 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.444153056530612
"11477" 29 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.108306402963265
"11478" 29 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.155993755897959
"11479" 29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.239108046693878
"11480" 29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.280583556530612
"11481" 29 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.357213897032653
"11482" 29 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.074331469755102
"11483" 29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.697454553061225
"11484" 29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.756464186122449
"11485" 30 "LAYING" "tBodyAcc-mean()-X" 0.281033900571429
"11486" 30 "LAYING" "tBodyAcc-mean()-Y" -0.0194494098614286
"11487" 30 "LAYING" "tBodyAcc-mean()-Z" -0.1036581505
"11488" 30 "LAYING" "tBodyAcc-std()-X" -0.976362515428571
"11489" 30 "LAYING" "tBodyAcc-std()-Y" -0.954201823857143
"11490" 30 "LAYING" "tBodyAcc-std()-Z" -0.967044236428571
"11491" 30 "LAYING" "tGravityAcc-mean()-X" -0.344737755285714
"11492" 30 "LAYING" "tGravityAcc-mean()-Y" 0.732661247714286
"11493" 30 "LAYING" "tGravityAcc-mean()-Z" 0.681459210714286
"11494" 30 "LAYING" "tGravityAcc-std()-X" -0.979563942714286
"11495" 30 "LAYING" "tGravityAcc-std()-Y" -0.988930714857143
"11496" 30 "LAYING" "tGravityAcc-std()-Z" -0.983274524857143
"11497" 30 "LAYING" "tBodyAccJerk-mean()-X" 0.0752196666428571
"11498" 30 "LAYING" "tBodyAccJerk-mean()-Y" 0.0107680190087143
"11499" 30 "LAYING" "tBodyAccJerk-mean()-Z" -0.000374189681428571
"11500" 30 "LAYING" "tBodyAccJerk-std()-X" -0.977463775571429
"11501" 30 "LAYING" "tBodyAccJerk-std()-Y" -0.971049778142857
"11502" 30 "LAYING" "tBodyAccJerk-std()-Z" -0.979517896142857
"11503" 30 "LAYING" "tBodyGyro-mean()-X" -0.0267812218571429
"11504" 30 "LAYING" "tBodyGyro-mean()-Y" -0.0761476351714286
"11505" 30 "LAYING" "tBodyGyro-mean()-Z" 0.0938472163142857
"11506" 30 "LAYING" "tBodyGyro-std()-X" -0.973662822428571
"11507" 30 "LAYING" "tBodyGyro-std()-Y" -0.966041673
"11508" 30 "LAYING" "tBodyGyro-std()-Z" -0.968889156142857
"11509" 30 "LAYING" "tBodyGyroJerk-mean()-X" -0.102277358585714
"11510" 30 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0384875867528571
"11511" 30 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0595736770285714
"11512" 30 "LAYING" "tBodyGyroJerk-std()-X" -0.983775833714286
"11513" 30 "LAYING" "tBodyGyroJerk-std()-Y" -0.980357062142857
"11514" 30 "LAYING" "tBodyGyroJerk-std()-Z" -0.980768874571429
"11515" 30 "LAYING" "tBodyAccMag-mean()" -0.969829984285714
"11516" 30 "LAYING" "tBodyAccMag-std()" -0.960167907285714
"11517" 30 "LAYING" "tGravityAccMag-mean()" -0.969829984285714
"11518" 30 "LAYING" "tGravityAccMag-std()" -0.960167907285714
"11519" 30 "LAYING" "tBodyAccJerkMag-mean()" -0.97923282
"11520" 30 "LAYING" "tBodyAccJerkMag-std()" -0.969642290285714
"11521" 30 "LAYING" "tBodyGyroMag-mean()" -0.962284921142857
"11522" 30 "LAYING" "tBodyGyroMag-std()" -0.951264441
"11523" 30 "LAYING" "tBodyGyroJerkMag-mean()" -0.985086413428571
"11524" 30 "LAYING" "tBodyGyroJerkMag-std()" -0.976177142571429
"11525" 30 "LAYING" "fBodyAcc-mean()-X" -0.974789999285714
"11526" 30 "LAYING" "fBodyAcc-mean()-Y" -0.959974274571429
"11527" 30 "LAYING" "fBodyAcc-mean()-Z" -0.970321991714286
"11528" 30 "LAYING" "fBodyAcc-std()-X" -0.977045260571429
"11529" 30 "LAYING" "fBodyAcc-std()-Y" -0.9535584
"11530" 30 "LAYING" "fBodyAcc-std()-Z" -0.967188198571429
"11531" 30 "LAYING" "fBodyAccJerk-mean()-X" -0.976887901571429
"11532" 30 "LAYING" "fBodyAccJerk-mean()-Y" -0.971696279857143
"11533" 30 "LAYING" "fBodyAccJerk-mean()-Z" -0.975632420428571
"11534" 30 "LAYING" "fBodyAccJerk-std()-X" -0.980350748142857
"11535" 30 "LAYING" "fBodyAccJerk-std()-Y" -0.972434196714286
"11536" 30 "LAYING" "fBodyAccJerk-std()-Z" -0.982281553142857
"11537" 30 "LAYING" "fBodyGyro-mean()-X" -0.971789052714286
"11538" 30 "LAYING" "fBodyGyro-mean()-Y" -0.968170332428571
"11539" 30 "LAYING" "fBodyGyro-mean()-Z" -0.967577361142857
"11540" 30 "LAYING" "fBodyGyro-std()-X" -0.974488400714286
"11541" 30 "LAYING" "fBodyGyro-std()-Y" -0.965134152428571
"11542" 30 "LAYING" "fBodyGyro-std()-Z" -0.972199238
"11543" 30 "LAYING" "fBodyAccMag-mean()" -0.962840820428571
"11544" 30 "LAYING" "fBodyAccMag-std()" -0.964051810714286
"11545" 30 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.969949269571429
"11546" 30 "LAYING" "fBodyBodyAccJerkMag-std()" -0.968087778
"11547" 30 "LAYING" "fBodyBodyGyroMag-mean()" -0.962001199
"11548" 30 "LAYING" "fBodyBodyGyroMag-std()" -0.952644449285714
"11549" 30 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.977821335571429
"11550" 30 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.975481548714286
"11551" 30 "SITTING" "tBodyAcc-mean()-X" 0.268336081379032
"11552" 30 "SITTING" "tBodyAcc-mean()-Y" -0.00804731295322581
"11553" 30 "SITTING" "tBodyAcc-mean()-Z" -0.099515446133871
"11554" 30 "SITTING" "tBodyAcc-std()-X" -0.983622744193548
"11555" 30 "SITTING" "tBodyAcc-std()-Y" -0.937857000806452
"11556" 30 "SITTING" "tBodyAcc-std()-Z" -0.950654041290323
"11557" 30 "SITTING" "tGravityAcc-mean()-X" 0.825473836935484
"11558" 30 "SITTING" "tGravityAcc-mean()-Y" 0.114588392624871
"11559" 30 "SITTING" "tGravityAcc-mean()-Z" 0.34476602
"11560" 30 "SITTING" "tGravityAcc-std()-X" -0.978364712258065
"11561" 30 "SITTING" "tGravityAcc-std()-Y" -0.959361306774194
"11562" 30 "SITTING" "tGravityAcc-std()-Z" -0.956635663064516
"11563" 30 "SITTING" "tBodyAccJerk-mean()-X" 0.0760057731790323
"11564" 30 "SITTING" "tBodyAccJerk-mean()-Y" 0.00975692523887097
"11565" 30 "SITTING" "tBodyAccJerk-mean()-Z" -0.00278161828080645
"11566" 30 "SITTING" "tBodyAccJerk-std()-X" -0.988864577419355
"11567" 30 "SITTING" "tBodyAccJerk-std()-Y" -0.980420928387097
"11568" 30 "SITTING" "tBodyAccJerk-std()-Z" -0.988164381290323
"11569" 30 "SITTING" "tBodyGyro-mean()-X" -0.0358426482048387
"11570" 30 "SITTING" "tBodyGyro-mean()-Y" -0.074353558416129
"11571" 30 "SITTING" "tBodyGyro-mean()-Z" 0.0702002598387097
"11572" 30 "SITTING" "tBodyGyro-std()-X" -0.988132669516129
"11573" 30 "SITTING" "tBodyGyro-std()-Y" -0.976477561935484
"11574" 30 "SITTING" "tBodyGyro-std()-Z" -0.955053200806452
"11575" 30 "SITTING" "tBodyGyroJerk-mean()-X" -0.095270767516129
"11576" 30 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0407930587264516
"11577" 30 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0488204595806452
"11578" 30 "SITTING" "tBodyGyroJerk-std()-X" -0.993868545483871
"11579" 30 "SITTING" "tBodyGyroJerk-std()-Y" -0.992491322903226
"11580" 30 "SITTING" "tBodyGyroJerk-std()-Z" -0.988124495645161
"11581" 30 "SITTING" "tBodyAccMag-mean()" -0.957487221451613
"11582" 30 "SITTING" "tBodyAccMag-std()" -0.942901466612903
"11583" 30 "SITTING" "tGravityAccMag-mean()" -0.957487221451613
"11584" 30 "SITTING" "tGravityAccMag-std()" -0.942901466612903
"11585" 30 "SITTING" "tBodyAccJerkMag-mean()" -0.987799055645161
"11586" 30 "SITTING" "tBodyAccJerkMag-std()" -0.98605764
"11587" 30 "SITTING" "tBodyGyroMag-mean()" -0.955847323870968
"11588" 30 "SITTING" "tBodyGyroMag-std()" -0.960641288225806
"11589" 30 "SITTING" "tBodyGyroJerkMag-mean()" -0.993737388225806
"11590" 30 "SITTING" "tBodyGyroJerkMag-std()" -0.991280225
"11591" 30 "SITTING" "fBodyAcc-mean()-X" -0.985008785
"11592" 30 "SITTING" "fBodyAcc-mean()-Y" -0.954076042258065
"11593" 30 "SITTING" "fBodyAcc-mean()-Z" -0.966274090645161
"11594" 30 "SITTING" "fBodyAcc-std()-X" -0.983231005483871
"11595" 30 "SITTING" "fBodyAcc-std()-Y" -0.933992577903226
"11596" 30 "SITTING" "fBodyAcc-std()-Z" -0.946203823387097
"11597" 30 "SITTING" "fBodyAccJerk-mean()-X" -0.988775436451613
"11598" 30 "SITTING" "fBodyAccJerk-mean()-Y" -0.980405717258064
"11599" 30 "SITTING" "fBodyAccJerk-mean()-Z" -0.985978315322581
"11600" 30 "SITTING" "fBodyAccJerk-std()-X" -0.990017564516129
"11601" 30 "SITTING" "fBodyAccJerk-std()-Y" -0.981902116451613
"11602" 30 "SITTING" "fBodyAccJerk-std()-Z" -0.988971211935484
"11603" 30 "SITTING" "fBodyGyro-mean()-X" -0.987034626451613
"11604" 30 "SITTING" "fBodyGyro-mean()-Y" -0.982005883387097
"11605" 30 "SITTING" "fBodyGyro-mean()-Z" -0.961177109516129
"11606" 30 "SITTING" "fBodyGyro-std()-X" -0.988484803225806
"11607" 30 "SITTING" "fBodyGyro-std()-Y" -0.973804950806452
"11608" 30 "SITTING" "fBodyGyro-std()-Z" -0.95730868516129
"11609" 30 "SITTING" "fBodyAccMag-mean()" -0.959923388064516
"11610" 30 "SITTING" "fBodyAccMag-std()" -0.943543732580645
"11611" 30 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.985826330967742
"11612" 30 "SITTING" "fBodyBodyAccJerkMag-std()" -0.985294959032258
"11613" 30 "SITTING" "fBodyBodyGyroMag-mean()" -0.973876282903226
"11614" 30 "SITTING" "fBodyBodyGyroMag-std()" -0.959513937258065
"11615" 30 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.991750682096774
"11616" 30 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.990946424516129
"11617" 30 "STANDING" "tBodyAcc-mean()-X" 0.277112699152542
"11618" 30 "STANDING" "tBodyAcc-mean()-Y" -0.0170163887813559
"11619" 30 "STANDING" "tBodyAcc-mean()-Z" -0.108756209835593
"11620" 30 "STANDING" "tBodyAcc-std()-X" -0.977559426949153
"11621" 30 "STANDING" "tBodyAcc-std()-Y" -0.891654527118644
"11622" 30 "STANDING" "tBodyAcc-std()-Z" -0.912850596949152
"11623" 30 "STANDING" "tGravityAcc-mean()-X" 0.968556705084746
"11624" 30 "STANDING" "tGravityAcc-mean()-Y" -0.100296804186441
"11625" 30 "STANDING" "tGravityAcc-mean()-Z" 0.0243044362542373
"11626" 30 "STANDING" "tGravityAcc-std()-X" -0.996420919152542
"11627" 30 "STANDING" "tGravityAcc-std()-Y" -0.95814576338983
"11628" 30 "STANDING" "tGravityAcc-std()-Z" -0.949207368305085
"11629" 30 "STANDING" "tBodyAccJerk-mean()-X" 0.0752414472033898
"11630" 30 "STANDING" "tBodyAccJerk-mean()-Y" 0.0120860416340678
"11631" 30 "STANDING" "tBodyAccJerk-mean()-Z" 0.00190841458130508
"11632" 30 "STANDING" "tBodyAccJerk-std()-X" -0.968430745254237
"11633" 30 "STANDING" "tBodyAccJerk-std()-Y" -0.957318881355932
"11634" 30 "STANDING" "tBodyAccJerk-std()-Z" -0.968897316101695
"11635" 30 "STANDING" "tBodyGyro-mean()-X" -0.027613853538983
"11636" 30 "STANDING" "tBodyGyro-mean()-Y" -0.0670334379830509
"11637" 30 "STANDING" "tBodyGyro-mean()-Z" 0.0802514754237288
"11638" 30 "STANDING" "tBodyGyro-std()-X" -0.911408517966102
"11639" 30 "STANDING" "tBodyGyro-std()-Y" -0.94070541220339
"11640" 30 "STANDING" "tBodyGyro-std()-Z" -0.93083468440678
"11641" 30 "STANDING" "tBodyGyroJerk-mean()-X" -0.0997160228220339
"11642" 30 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0437759700423729
"11643" 30 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0520307176474576
"11644" 30 "STANDING" "tBodyGyroJerk-std()-X" -0.960119074237288
"11645" 30 "STANDING" "tBodyGyroJerk-std()-Y" -0.968135006271186
"11646" 30 "STANDING" "tBodyGyroJerk-std()-Z" -0.970845670677966
"11647" 30 "STANDING" "tBodyAccMag-mean()" -0.930573574915254
"11648" 30 "STANDING" "tBodyAccMag-std()" -0.916570441355932
"11649" 30 "STANDING" "tGravityAccMag-mean()" -0.930573574915254
"11650" 30 "STANDING" "tGravityAccMag-std()" -0.916570441355932
"11651" 30 "STANDING" "tBodyAccJerkMag-mean()" -0.971225190169491
"11652" 30 "STANDING" "tBodyAccJerkMag-std()" -0.950762271186441
"11653" 30 "STANDING" "tBodyGyroMag-mean()" -0.913890564915254
"11654" 30 "STANDING" "tBodyGyroMag-std()" -0.887247636779661
"11655" 30 "STANDING" "tBodyGyroJerkMag-mean()" -0.972995273898305
"11656" 30 "STANDING" "tBodyGyroJerkMag-std()" -0.955995671864407
"11657" 30 "STANDING" "fBodyAcc-mean()-X" -0.972014050847458
"11658" 30 "STANDING" "fBodyAcc-mean()-Y" -0.919475121186441
"11659" 30 "STANDING" "fBodyAcc-mean()-Z" -0.938089774915254
"11660" 30 "STANDING" "fBodyAcc-std()-X" -0.980426575762712
"11661" 30 "STANDING" "fBodyAcc-std()-Y" -0.885572781694915
"11662" 30 "STANDING" "fBodyAcc-std()-Z" -0.907286793050847
"11663" 30 "STANDING" "fBodyAccJerk-mean()-X" -0.967857589322034
"11664" 30 "STANDING" "fBodyAccJerk-mean()-Y" -0.957434887457627
"11665" 30 "STANDING" "fBodyAccJerk-mean()-Z" -0.962892627966102
"11666" 30 "STANDING" "fBodyAccJerk-std()-X" -0.972216728644068
"11667" 30 "STANDING" "fBodyAccJerk-std()-Y" -0.960442360508475
"11668" 30 "STANDING" "fBodyAccJerk-std()-Z" -0.973954338305085
"11669" 30 "STANDING" "fBodyGyro-mean()-X" -0.915742855084746
"11670" 30 "STANDING" "fBodyGyro-mean()-Y" -0.945628836949153
"11671" 30 "STANDING" "fBodyGyro-mean()-Z" -0.937798124576271
"11672" 30 "STANDING" "fBodyGyro-std()-X" -0.911718163220339
"11673" 30 "STANDING" "fBodyGyro-std()-Y" -0.939469774067797
"11674" 30 "STANDING" "fBodyGyro-std()-Z" -0.935176884915254
"11675" 30 "STANDING" "fBodyAccMag-mean()" -0.932047450677966
"11676" 30 "STANDING" "fBodyAccMag-std()" -0.921733233050847
"11677" 30 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.953357615932203
"11678" 30 "STANDING" "fBodyBodyAccJerkMag-std()" -0.946639846949153
"11679" 30 "STANDING" "fBodyBodyGyroMag-mean()" -0.917449417288136
"11680" 30 "STANDING" "fBodyBodyGyroMag-std()" -0.888872227966102
"11681" 30 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.959242165084746
"11682" 30 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.955008564237288
"11683" 30 "WALKING" "tBodyAcc-mean()-X" 0.276406758
"11684" 30 "WALKING" "tBodyAcc-mean()-Y" -0.0175880385730769
"11685" 30 "WALKING" "tBodyAcc-mean()-Z" -0.0986247068969231
"11686" 30 "WALKING" "tBodyAcc-std()-X" -0.346394275230769
"11687" 30 "WALKING" "tBodyAcc-std()-Y" -0.173550021692308
"11688" 30 "WALKING" "tBodyAcc-std()-Z" -0.120476783907692
"11689" 30 "WALKING" "tGravityAcc-mean()-X" 0.965217551076923
"11690" 30 "WALKING" "tGravityAcc-mean()-Y" -0.157673823846154
"11691" 30 "WALKING" "tGravityAcc-mean()-Z" -0.00392556384476923
"11692" 30 "WALKING" "tGravityAcc-std()-X" -0.979752466923077
"11693" 30 "WALKING" "tGravityAcc-std()-Y" -0.970176562153846
"11694" 30 "WALKING" "tGravityAcc-std()-Z" -0.943958420615385
"11695" 30 "WALKING" "tBodyAccJerk-mean()-X" 0.0688689970184615
"11696" 30 "WALKING" "tBodyAccJerk-mean()-Y" 0.0219656545
"11697" 30 "WALKING" "tBodyAccJerk-mean()-Z" -0.00739534236
"11698" 30 "WALKING" "tBodyAccJerk-std()-X" -0.374400941384615
"11699" 30 "WALKING" "tBodyAccJerk-std()-Y" -0.270709274446154
"11700" 30 "WALKING" "tBodyAccJerk-std()-Z" -0.521351855076923
"11701" 30 "WALKING" "tBodyGyro-mean()-X" -0.0459505355861538
"11702" 30 "WALKING" "tBodyGyro-mean()-Y" -0.0649170927338462
"11703" 30 "WALKING" "tBodyGyro-mean()-Z" 0.0839568239261538
"11704" 30 "WALKING" "tBodyGyro-std()-X" -0.387920593846154
"11705" 30 "WALKING" "tBodyGyro-std()-Y" 0.00600277892
"11706" 30 "WALKING" "tBodyGyro-std()-Z" -0.182569652430769
"11707" 30 "WALKING" "tBodyGyroJerk-mean()-X" -0.0873839917276923
"11708" 30 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0617028868769231
"11709" 30 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0446007229941538
"11710" 30 "WALKING" "tBodyGyroJerk-std()-X" -0.460345386153846
"11711" 30 "WALKING" "tBodyGyroJerk-std()-Y" -0.497621802307692
"11712" 30 "WALKING" "tBodyGyroJerk-std()-Z" -0.476208796153846
"11713" 30 "WALKING" "tBodyAccMag-mean()" -0.195140032969231
"11714" 30 "WALKING" "tBodyAccMag-std()" -0.359873411538462
"11715" 30 "WALKING" "tGravityAccMag-mean()" -0.195140032969231
"11716" 30 "WALKING" "tGravityAccMag-std()" -0.359873411538462
"11717" 30 "WALKING" "tBodyAccJerkMag-mean()" -0.352111713846154
"11718" 30 "WALKING" "tBodyAccJerkMag-std()" -0.353751020923077
"11719" 30 "WALKING" "tBodyGyroMag-mean()" -0.0229640797463077
